bootstrap,criterion,max_depth,max_features,min_samples_leaf,min_samples_split,n_estimators,score
True,gini,40.0,sqrt,4,4,200,0.9631601094045864
True,gini,40.0,sqrt,4,4,400,0.9652219650746895
True,gini,40.0,sqrt,4,4,600,0.9652009257311172
True,gini,40.0,log2,1,2,10,0.9713023353671366
True,gini,40.0,log2,1,2,50,0.9569955817378497
True,gini,40.0,log2,1,2,100,0.9590784767515252
True,gini,40.0,log2,1,2,200,0.9611192930780559
True,gini,40.0,log2,1,2,400,0.9611192930780559
True,gini,40.0,log2,1,2,600,0.9631601094045866
True,gini,40.0,log2,1,3,10,0.9652219650746897
True,gini,40.0,log2,1,3,50,0.9610982537344835
True,gini,40.0,log2,1,3,100,0.9590574374079528
True,gini,40.0,log2,1,3,200,0.9590574374079528
True,gini,40.0,log2,1,3,400,0.9611192930780559
True,gini,40.0,log2,1,3,600,0.9590784767515252
True,gini,40.0,log2,1,4,10,0.9610982537344835
True,gini,40.0,log2,1,4,50,0.9569955817378497
True,gini,40.0,log2,1,4,100,0.9590784767515252
True,gini,40.0,log2,1,4,200,0.9611192930780559
True,gini,40.0,log2,1,4,400,0.9590784767515252
True,gini,40.0,log2,1,4,600,0.9611192930780559
True,gini,40.0,log2,2,2,10,0.9570166210814222
True,gini,40.0,log2,2,2,50,0.9611192930780559
True,gini,40.0,log2,2,2,100,0.9652219650746895
True,gini,40.0,log2,2,2,200,0.9611192930780559
True,gini,40.0,log2,2,2,400,0.963181148748159
True,gini,40.0,log2,2,2,600,0.9652219650746895
True,gini,40.0,log2,2,3,10,0.9590995160950978
True,gini,40.0,log2,2,3,50,0.9590574374079528
True,gini,40.0,log2,2,3,100,0.9590784767515252
True,gini,40.0,log2,2,3,200,0.963181148748159
True,gini,40.0,log2,2,3,400,0.963181148748159
True,gini,40.0,log2,2,3,600,0.9611403324216283
True,gini,40.0,log2,2,4,10,0.9570166210814222
True,gini,40.0,log2,2,4,50,0.9590574374079528
True,gini,40.0,log2,2,4,100,0.9611403324216283
True,gini,40.0,log2,2,4,200,0.9652219650746895
True,gini,40.0,log2,2,4,400,0.963181148748159
True,gini,40.0,log2,2,4,600,0.963181148748159
True,gini,40.0,log2,3,2,10,0.9590784767515252
True,gini,40.0,log2,3,2,50,0.9631601094045864
True,gini,40.0,log2,3,2,100,0.9590784767515252
True,gini,40.0,log2,3,2,200,0.963181148748159
True,gini,40.0,log2,3,2,400,0.9652219650746895
True,gini,40.0,log2,3,2,600,0.9652219650746895
True,gini,40.0,log2,3,3,10,0.9590784767515252
True,gini,40.0,log2,3,3,50,0.9652009257311172
True,gini,40.0,log2,3,3,100,0.9652219650746895
True,gini,40.0,log2,3,3,200,0.9631601094045864
True,gini,40.0,log2,3,3,400,0.963181148748159
True,gini,40.0,log2,3,3,600,0.9652219650746895
True,gini,40.0,log2,3,4,10,0.9569745423942774
True,gini,40.0,log2,3,4,50,0.9611403324216283
True,gini,40.0,log2,3,4,100,0.9611403324216283
True,gini,40.0,log2,3,4,200,0.9652219650746895
True,gini,40.0,log2,3,4,400,0.9652219650746895
True,gini,40.0,log2,3,4,600,0.9652219650746895
True,gini,40.0,log2,4,2,10,0.9610982537344835
True,gini,40.0,log2,4,2,50,0.9631601094045864
True,gini,40.0,log2,4,2,100,0.9631601094045864
True,gini,40.0,log2,4,2,200,0.9652219650746895
True,gini,40.0,log2,4,2,400,0.9652219650746895
True,gini,40.0,log2,4,2,600,0.9631601094045864
True,gini,40.0,log2,4,3,10,0.9570376604249947
True,gini,40.0,log2,4,3,50,0.9590574374079528
True,gini,40.0,log2,4,3,100,0.9631601094045866
True,gini,40.0,log2,4,3,200,0.9631601094045864
True,gini,40.0,log2,4,3,400,0.9652219650746895
True,gini,40.0,log2,4,3,600,0.9652219650746895
True,gini,40.0,log2,4,4,10,0.9611192930780559
True,gini,40.0,log2,4,4,50,0.9610982537344833
True,gini,40.0,log2,4,4,100,0.9652219650746897
True,gini,40.0,log2,4,4,200,0.9652219650746895
True,gini,40.0,log2,4,4,400,0.9652219650746895
True,gini,40.0,log2,4,4,600,0.9652219650746895
True,entropy,,auto,1,2,10,0.9569535030507048
True,entropy,,auto,1,2,50,0.9631601094045864
True,entropy,,auto,1,2,100,0.9549968440984641
True,entropy,,auto,1,2,200,0.9610982537344833
True,entropy,,auto,1,2,400,0.9611192930780559
True,entropy,,auto,1,2,600,0.9570166210814222
True,entropy,,auto,1,3,10,0.9590784767515252
True,entropy,,auto,1,3,50,0.9610982537344835
True,entropy,,auto,1,3,100,0.9590574374079528
True,entropy,,auto,1,3,200,0.9611192930780559
True,entropy,,auto,1,3,400,0.9590574374079528
True,entropy,,auto,1,3,600,0.9570166210814222
True,entropy,,auto,1,4,10,0.9570166210814222
True,entropy,,auto,1,4,50,0.9569955817378497
True,entropy,,auto,1,4,100,0.9611192930780559
True,entropy,,auto,1,4,200,0.9590784767515252
True,entropy,,auto,1,4,400,0.9549758047548916
True,entropy,,auto,1,4,600,0.9590784767515252
True,entropy,,auto,2,2,10,0.9611192930780559
True,entropy,,auto,2,2,50,0.9611192930780559
True,entropy,,auto,2,2,100,0.9590574374079528
True,entropy,,auto,2,2,200,0.9652219650746895
True,entropy,,auto,2,2,400,0.9652219650746895
True,entropy,,auto,2,2,600,0.963181148748159
True,entropy,,auto,2,3,10,0.9611192930780559
True,entropy,,auto,2,3,50,0.9611192930780559
True,entropy,,auto,2,3,100,0.963181148748159
True,entropy,,auto,2,3,200,0.963181148748159
True,entropy,,auto,2,3,400,0.963181148748159
True,entropy,,auto,2,3,600,0.963181148748159
True,entropy,,auto,2,4,10,0.9570166210814222
True,entropy,,auto,2,4,50,0.9610982537344833
True,entropy,,auto,2,4,100,0.9611403324216283
True,entropy,,auto,2,4,200,0.9611403324216283
True,entropy,,auto,2,4,400,0.9611403324216283
True,entropy,,auto,2,4,600,0.963181148748159
True,entropy,,auto,3,2,10,0.9570166210814222
True,entropy,,auto,3,2,50,0.9611192930780559
True,entropy,,auto,3,2,100,0.963181148748159
True,entropy,,auto,3,2,200,0.963181148748159
True,entropy,,auto,3,2,400,0.9652219650746895
True,entropy,,auto,3,2,600,0.963181148748159
True,entropy,,auto,3,3,10,0.9590574374079528
True,entropy,,auto,3,3,50,0.9672627814012202
True,entropy,,auto,3,3,100,0.9652219650746895
True,entropy,,auto,3,3,200,0.963181148748159
True,entropy,,auto,3,3,400,0.963181148748159
True,entropy,,auto,3,3,600,0.9652219650746895
True,entropy,,auto,3,4,10,0.9590574374079528
True,entropy,,auto,3,4,50,0.9611192930780559
True,entropy,,auto,3,4,100,0.9652219650746895
True,entropy,,auto,3,4,200,0.963181148748159
True,entropy,,auto,3,4,400,0.9652219650746895
True,entropy,,auto,3,4,600,0.9652219650746895
True,entropy,,auto,4,2,10,0.9611192930780559
True,entropy,,auto,4,2,50,0.9652219650746897
True,entropy,,auto,4,2,100,0.9672417420576478
True,entropy,,auto,4,2,200,0.9631601094045864
True,entropy,,auto,4,2,400,0.963181148748159
True,entropy,,auto,4,2,600,0.9631601094045864
True,entropy,,auto,4,3,10,0.9569745423942772
True,entropy,,auto,4,3,50,0.9652219650746895
True,entropy,,auto,4,3,100,0.9652219650746895
True,entropy,,auto,4,3,200,0.9611192930780559
True,entropy,,auto,4,3,400,0.9652219650746895
True,entropy,,auto,4,3,600,0.963181148748159
True,entropy,,auto,4,4,10,0.9611403324216283
True,entropy,,auto,4,4,50,0.963181148748159
True,entropy,,auto,4,4,100,0.9631601094045864
True,entropy,,auto,4,4,200,0.9611192930780559
True,entropy,,auto,4,4,400,0.9672627814012202
True,entropy,,auto,4,4,600,0.9652219650746895
True,entropy,,sqrt,1,2,10,0.9508520934146855
True,entropy,,sqrt,1,2,50,0.9569955817378497
True,entropy,,sqrt,1,2,100,0.9611192930780559
True,entropy,,sqrt,1,2,200,0.9590574374079528
True,entropy,,sqrt,1,2,400,0.9590363980643802
True,entropy,,sqrt,1,2,600,0.9611192930780559
True,entropy,,sqrt,1,3,10,0.9611403324216283
True,entropy,,sqrt,1,3,50,0.963181148748159
True,entropy,,sqrt,1,3,100,0.9611192930780559
True,entropy,,sqrt,1,3,200,0.9590784767515252
True,entropy,,sqrt,1,3,400,0.9631601094045866
True,entropy,,sqrt,1,3,600,0.9590784767515252
True,entropy,,sqrt,1,4,10,0.959057437407953
True,entropy,,sqrt,1,4,50,0.9590574374079528
True,entropy,,sqrt,1,4,100,0.9590574374079528
True,entropy,,sqrt,1,4,200,0.9590784767515252
True,entropy,,sqrt,1,4,400,0.9590784767515252
True,entropy,,sqrt,1,4,600,0.9570166210814222
True,entropy,,sqrt,2,2,10,0.9590363980643805
True,entropy,,sqrt,2,2,50,0.9652219650746895
True,entropy,,sqrt,2,2,100,0.9611403324216283
True,entropy,,sqrt,2,2,200,0.963181148748159
True,entropy,,sqrt,2,2,400,0.9611403324216283
True,entropy,,sqrt,2,2,600,0.9611403324216283
True,entropy,,sqrt,2,3,10,0.9570166210814222
True,entropy,,sqrt,2,3,50,0.9672627814012202
True,entropy,,sqrt,2,3,100,0.9611192930780559
True,entropy,,sqrt,2,3,200,0.9611192930780559
True,entropy,,sqrt,2,3,400,0.963181148748159
True,entropy,,sqrt,2,3,600,0.963181148748159
True,entropy,,sqrt,2,4,10,0.9652219650746897
True,entropy,,sqrt,2,4,50,0.9611192930780559
True,entropy,,sqrt,2,4,100,0.9611403324216283
True,entropy,,sqrt,2,4,200,0.9611403324216283
True,entropy,,sqrt,2,4,400,0.963181148748159
True,entropy,,sqrt,2,4,600,0.9611403324216283
True,entropy,,sqrt,3,2,10,0.9487691984010098
True,entropy,,sqrt,3,2,50,0.9652219650746895
True,entropy,,sqrt,3,2,100,0.9672627814012202
True,entropy,,sqrt,3,2,200,0.9652219650746895
True,entropy,,sqrt,3,2,400,0.9652219650746895
True,entropy,,sqrt,3,2,600,0.9652219650746895
True,entropy,,sqrt,3,3,10,0.9590363980643802
True,entropy,,sqrt,3,3,50,0.9631601094045864
True,entropy,,sqrt,3,3,100,0.9672627814012202
True,entropy,,sqrt,3,3,200,0.9652219650746895
True,entropy,,sqrt,3,3,400,0.9652219650746895
True,entropy,,sqrt,3,3,600,0.963181148748159
True,entropy,,sqrt,3,4,10,0.9508310540711129
True,entropy,,sqrt,3,4,50,0.9652009257311172
True,entropy,,sqrt,3,4,100,0.9652219650746895
True,entropy,,sqrt,3,4,200,0.9611192930780559
True,entropy,,sqrt,3,4,400,0.963181148748159
True,entropy,,sqrt,3,4,600,0.9652219650746895
True,entropy,,sqrt,4,2,10,0.9611192930780559
True,entropy,,sqrt,4,2,50,0.9590784767515252
True,entropy,,sqrt,4,2,100,0.9672627814012202
True,entropy,,sqrt,4,2,200,0.9631601094045864
True,entropy,,sqrt,4,2,400,0.9631601094045864
True,entropy,,sqrt,4,2,600,0.9631601094045864
True,entropy,,sqrt,4,3,10,0.9652009257311172
True,entropy,,sqrt,4,3,50,0.9652009257311172
True,entropy,,sqrt,4,3,100,0.963181148748159
True,entropy,,sqrt,4,3,200,0.9631601094045864
True,entropy,,sqrt,4,3,400,0.9631601094045864
True,entropy,,sqrt,4,3,600,0.9631601094045864
True,entropy,,sqrt,4,4,10,0.963181148748159
True,entropy,,sqrt,4,4,50,0.9672627814012202
True,entropy,,sqrt,4,4,100,0.9611192930780559
True,entropy,,sqrt,4,4,200,0.9631601094045864
True,entropy,,sqrt,4,4,400,0.9652219650746895
True,entropy,,sqrt,4,4,600,0.9652219650746895
True,entropy,,log2,1,2,10,0.9487902377445824
True,entropy,,log2,1,2,50,0.9590574374079528
True,entropy,,log2,1,2,100,0.9549547654113191
True,entropy,,log2,1,2,200,0.9590363980643805
True,entropy,,log2,1,2,400,0.9611192930780559
True,entropy,,log2,1,2,600,0.9569955817378497
True,entropy,,log2,1,3,10,0.9570166210814224
True,entropy,,log2,1,3,50,0.9631390700610141
True,entropy,,log2,1,3,100,0.9611192930780559
True,entropy,,log2,1,3,200,0.9631601094045866
True,entropy,,log2,1,3,400,0.9570166210814222
True,entropy,,log2,1,3,600,0.9590784767515252
True,entropy,,log2,1,4,10,0.9569955817378497
True,entropy,,log2,1,4,50,0.9590574374079528
True,entropy,,log2,1,4,100,0.9611192930780559
True,entropy,,log2,1,4,200,0.9549758047548916
True,entropy,,log2,1,4,400,0.9590784767515252
True,entropy,,log2,1,4,600,0.9590784767515252
True,entropy,,log2,2,2,10,0.9549547654113191
True,entropy,,log2,2,2,50,0.9631601094045864
True,entropy,,log2,2,2,100,0.9590574374079528
True,entropy,,log2,2,2,200,0.9652219650746895
True,entropy,,log2,2,2,400,0.9611403324216283
True,entropy,,log2,2,2,600,0.963181148748159
True,entropy,,log2,2,3,10,0.9631601094045864
True,entropy,,log2,2,3,50,0.9590784767515252
True,entropy,,log2,2,3,100,0.9590784767515252
True,entropy,,log2,2,3,200,0.963181148748159
True,entropy,,log2,2,3,400,0.9611403324216283
True,entropy,,log2,2,3,600,0.9611403324216283
True,entropy,,log2,2,4,10,0.963181148748159
True,entropy,,log2,2,4,50,0.9631601094045864
True,entropy,,log2,2,4,100,0.9611192930780559
True,entropy,,log2,2,4,200,0.9611192930780559
True,entropy,,log2,2,4,400,0.9611192930780559
True,entropy,,log2,2,4,600,0.963181148748159
True,entropy,,log2,3,2,10,0.9611192930780559
True,entropy,,log2,3,2,50,0.9631601094045864
True,entropy,,log2,3,2,100,0.9631601094045864
True,entropy,,log2,3,2,200,0.9652219650746895
True,entropy,,log2,3,2,400,0.963181148748159
True,entropy,,log2,3,2,600,0.9652219650746895
True,entropy,,log2,3,3,10,0.9590784767515252
True,entropy,,log2,3,3,50,0.9631601094045864
True,entropy,,log2,3,3,100,0.9652219650746895
True,entropy,,log2,3,3,200,0.9652219650746895
True,entropy,,log2,3,3,400,0.9631601094045864
True,entropy,,log2,3,3,600,0.9652219650746895
True,entropy,,log2,3,4,10,0.9652009257311173
True,entropy,,log2,3,4,50,0.9570166210814222
True,entropy,,log2,3,4,100,0.963181148748159
True,entropy,,log2,3,4,200,0.963181148748159
True,entropy,,log2,3,4,400,0.9652219650746895
True,entropy,,log2,3,4,600,0.9652219650746895
True,entropy,,log2,4,2,10,0.9611192930780561
True,entropy,,log2,4,2,50,0.9652009257311173
True,entropy,,log2,4,2,100,0.9652009257311172
True,entropy,,log2,4,2,200,0.9652219650746895
True,entropy,,log2,4,2,400,0.9652219650746895
True,entropy,,log2,4,2,600,0.9652219650746895
True,entropy,,log2,4,3,10,0.9631601094045866
True,entropy,,log2,4,3,50,0.9631601094045864
True,entropy,,log2,4,3,100,0.963181148748159
True,entropy,,log2,4,3,200,0.9672627814012202
True,entropy,,log2,4,3,400,0.9652219650746895
True,entropy,,log2,4,3,600,0.9652219650746895
True,entropy,,log2,4,4,10,0.9672417420576478
True,entropy,,log2,4,4,50,0.9590574374079528
True,entropy,,log2,4,4,100,0.9652219650746895
True,entropy,,log2,4,4,200,0.9652219650746895
True,entropy,,log2,4,4,400,0.963181148748159
True,entropy,,log2,4,4,600,0.9631601094045864
True,entropy,5.0,auto,1,2,10,0.9488112770881548
True,entropy,5.0,auto,1,2,50,0.9570166210814222
True,entropy,5.0,auto,1,2,100,0.9652219650746895
True,entropy,5.0,auto,1,2,200,0.9672627814012204
True,entropy,5.0,auto,1,2,400,0.9652219650746895
True,entropy,5.0,auto,1,2,600,0.9652219650746895
True,entropy,5.0,auto,1,3,10,0.9549547654113191
True,entropy,5.0,auto,1,3,50,0.9570166210814222
True,entropy,5.0,auto,1,3,100,0.9652219650746897
True,entropy,5.0,auto,1,3,200,0.9611192930780559
True,entropy,5.0,auto,1,3,400,0.963181148748159
True,entropy,5.0,auto,1,3,600,0.9631601094045864
True,entropy,5.0,auto,1,4,10,0.952977067115506
True,entropy,5.0,auto,1,4,50,0.9611403324216283
True,entropy,5.0,auto,1,4,100,0.9652219650746895
True,entropy,5.0,auto,1,4,200,0.963181148748159
True,entropy,5.0,auto,1,4,400,0.9611192930780559
True,entropy,5.0,auto,1,4,600,0.9672627814012202
True,entropy,5.0,auto,2,2,10,0.9590574374079528
True,entropy,5.0,auto,2,2,50,0.9652219650746897
True,entropy,5.0,auto,2,2,100,0.9631601094045864
True,entropy,5.0,auto,2,2,200,0.9672627814012202
True,entropy,5.0,auto,2,2,400,0.9652009257311172
True,entropy,5.0,auto,2,2,600,0.9652219650746895
True,entropy,5.0,auto,2,3,10,0.9672627814012202
True,entropy,5.0,auto,2,3,50,0.9590363980643802
True,entropy,5.0,auto,2,3,100,0.9651798863875447
True,entropy,5.0,auto,2,3,200,0.9631601094045864
True,entropy,5.0,auto,2,3,400,0.9652219650746895
True,entropy,5.0,auto,2,3,600,0.9652219650746895
True,entropy,5.0,auto,2,4,10,0.9672417420576478
True,entropy,5.0,auto,2,4,50,0.9611192930780559
True,entropy,5.0,auto,2,4,100,0.9652219650746895
True,entropy,5.0,auto,2,4,200,0.9652009257311172
True,entropy,5.0,auto,2,4,400,0.9631601094045864
True,entropy,5.0,auto,2,4,600,0.9652219650746895
True,entropy,5.0,auto,3,2,10,0.9652219650746895
True,entropy,5.0,auto,3,2,50,0.9610982537344833
True,entropy,5.0,auto,3,2,100,0.9652009257311172
True,entropy,5.0,auto,3,2,200,0.9652009257311172
True,entropy,5.0,auto,3,2,400,0.9672627814012202
True,entropy,5.0,auto,3,2,600,0.9652009257311172
True,entropy,5.0,auto,3,3,10,0.9570166210814222
True,entropy,5.0,auto,3,3,50,0.9652219650746895
True,entropy,5.0,auto,3,3,100,0.9652009257311172
True,entropy,5.0,auto,3,3,200,0.9652009257311172
True,entropy,5.0,auto,3,3,400,0.9672627814012202
True,entropy,5.0,auto,3,3,600,0.9672627814012202
True,entropy,5.0,auto,3,4,10,0.952934988428361
True,entropy,5.0,auto,3,4,50,0.9652009257311172
True,entropy,5.0,auto,3,4,100,0.9652219650746895
True,entropy,5.0,auto,3,4,200,0.9652009257311172
True,entropy,5.0,auto,3,4,400,0.9652219650746895
True,entropy,5.0,auto,3,4,600,0.9672627814012202
True,entropy,5.0,auto,4,2,10,0.9570166210814222
True,entropy,5.0,auto,4,2,50,0.963181148748159
True,entropy,5.0,auto,4,2,100,0.9672627814012202
True,entropy,5.0,auto,4,2,200,0.9652219650746895
True,entropy,5.0,auto,4,2,400,0.9652009257311172
True,entropy,5.0,auto,4,2,600,0.9693035977277509
True,entropy,5.0,auto,4,3,10,0.9487691984010098
True,entropy,5.0,auto,4,3,50,0.9631390700610141
True,entropy,5.0,auto,4,3,100,0.9610982537344833
True,entropy,5.0,auto,4,3,200,0.9672627814012202
True,entropy,5.0,auto,4,3,400,0.9672627814012202
True,entropy,5.0,auto,4,3,600,0.9652009257311172
True,entropy,5.0,auto,4,4,10,0.9590574374079528
True,entropy,5.0,auto,4,4,50,0.9672627814012204
True,entropy,5.0,auto,4,4,100,0.9631601094045864
True,entropy,5.0,auto,4,4,200,0.9693035977277509
True,entropy,5.0,auto,4,4,400,0.9652009257311172
True,entropy,5.0,auto,4,4,600,0.9652009257311172
True,entropy,5.0,sqrt,1,2,10,0.9652009257311172
True,entropy,5.0,sqrt,1,2,50,0.963181148748159
True,entropy,5.0,sqrt,1,2,100,0.963181148748159
True,entropy,5.0,sqrt,1,2,200,0.9652219650746895
True,entropy,5.0,sqrt,1,2,400,0.963181148748159
True,entropy,5.0,sqrt,1,2,600,0.963181148748159
True,entropy,5.0,sqrt,1,3,10,0.9652009257311172
True,entropy,5.0,sqrt,1,3,50,0.9652009257311172
True,entropy,5.0,sqrt,1,3,100,0.9652009257311172
True,entropy,5.0,sqrt,1,3,200,0.9611192930780559
True,entropy,5.0,sqrt,1,3,400,0.963181148748159
True,entropy,5.0,sqrt,1,3,600,0.9611192930780559
True,entropy,5.0,sqrt,1,4,10,0.9548706080370291
True,entropy,5.0,sqrt,1,4,50,0.9610982537344833
True,entropy,5.0,sqrt,1,4,100,0.9652219650746895
True,entropy,5.0,sqrt,1,4,200,0.9611192930780559
True,entropy,5.0,sqrt,1,4,400,0.963181148748159
True,entropy,5.0,sqrt,1,4,600,0.9652219650746895
True,entropy,5.0,sqrt,2,2,10,0.9508520934146855
True,entropy,5.0,sqrt,2,2,50,0.9652219650746897
True,entropy,5.0,sqrt,2,2,100,0.9672627814012202
True,entropy,5.0,sqrt,2,2,200,0.9610982537344833
True,entropy,5.0,sqrt,2,2,400,0.9631601094045864
True,entropy,5.0,sqrt,2,2,600,0.9652219650746895
True,entropy,5.0,sqrt,2,3,10,0.9610561750473385
True,entropy,5.0,sqrt,2,3,50,0.9631601094045864
True,entropy,5.0,sqrt,2,3,100,0.9652219650746895
True,entropy,5.0,sqrt,2,3,200,0.9652009257311172
True,entropy,5.0,sqrt,2,3,400,0.9652219650746895
True,entropy,5.0,sqrt,2,3,600,0.9652219650746895
True,entropy,5.0,sqrt,2,4,10,0.9590363980643805
True,entropy,5.0,sqrt,2,4,50,0.9631601094045864
True,entropy,5.0,sqrt,2,4,100,0.9611192930780559
True,entropy,5.0,sqrt,2,4,200,0.963181148748159
True,entropy,5.0,sqrt,2,4,400,0.9631601094045864
True,entropy,5.0,sqrt,2,4,600,0.9611192930780559
True,entropy,5.0,sqrt,3,2,10,0.9611192930780559
True,entropy,5.0,sqrt,3,2,50,0.9631601094045864
True,entropy,5.0,sqrt,3,2,100,0.9672627814012202
True,entropy,5.0,sqrt,3,2,200,0.9652009257311172
True,entropy,5.0,sqrt,3,2,400,0.9652009257311172
True,entropy,5.0,sqrt,3,2,600,0.9652219650746895
True,entropy,5.0,sqrt,3,3,10,0.9590363980643805
True,entropy,5.0,sqrt,3,3,50,0.9631180307174416
True,entropy,5.0,sqrt,3,3,100,0.9672627814012202
True,entropy,5.0,sqrt,3,3,200,0.9652219650746895
True,entropy,5.0,sqrt,3,3,400,0.9652009257311172
True,entropy,5.0,sqrt,3,3,600,0.9652009257311172
True,entropy,5.0,sqrt,3,4,10,0.9590574374079528
True,entropy,5.0,sqrt,3,4,50,0.9652219650746897
True,entropy,5.0,sqrt,3,4,100,0.9652219650746895
True,entropy,5.0,sqrt,3,4,200,0.963181148748159
True,entropy,5.0,sqrt,3,4,400,0.9672627814012202
True,entropy,5.0,sqrt,3,4,600,0.9652009257311172
True,entropy,5.0,sqrt,4,2,10,0.9590574374079528
True,entropy,5.0,sqrt,4,2,50,0.9652009257311172
True,entropy,5.0,sqrt,4,2,100,0.9631390700610141
True,entropy,5.0,sqrt,4,2,200,0.9631601094045864
True,entropy,5.0,sqrt,4,2,400,0.9652009257311172
True,entropy,5.0,sqrt,4,2,600,0.9652009257311172
True,entropy,5.0,sqrt,4,3,10,0.9631390700610141
True,entropy,5.0,sqrt,4,3,50,0.963181148748159
True,entropy,5.0,sqrt,4,3,100,0.9652009257311172
True,entropy,5.0,sqrt,4,3,200,0.9672417420576478
True,entropy,5.0,sqrt,4,3,400,0.9693035977277509
True,entropy,5.0,sqrt,4,3,600,0.9672627814012202
True,entropy,5.0,sqrt,4,4,10,0.9509362507889755
True,entropy,5.0,sqrt,4,4,50,0.9693035977277509
True,entropy,5.0,sqrt,4,4,100,0.9672207027140753
True,entropy,5.0,sqrt,4,4,200,0.9631390700610141
True,entropy,5.0,sqrt,4,4,400,0.9631390700610141
True,entropy,5.0,sqrt,4,4,600,0.9652009257311172
True,entropy,5.0,log2,1,2,10,0.9631601094045866
True,entropy,5.0,log2,1,2,50,0.9611192930780559
True,entropy,5.0,log2,1,2,100,0.963181148748159
True,entropy,5.0,log2,1,2,200,0.9652009257311172
True,entropy,5.0,log2,1,2,400,0.9652219650746895
True,entropy,5.0,log2,1,2,600,0.9652009257311172
True,entropy,5.0,log2,1,3,10,0.9611192930780559
True,entropy,5.0,log2,1,3,50,0.9611192930780559
True,entropy,5.0,log2,1,3,100,0.9652009257311172
True,entropy,5.0,log2,1,3,200,0.9652009257311172
True,entropy,5.0,log2,1,3,400,0.9652219650746897
True,entropy,5.0,log2,1,3,600,0.9611192930780559
True,entropy,5.0,log2,1,4,10,0.9590574374079528
True,entropy,5.0,log2,1,4,50,0.963181148748159
True,entropy,5.0,log2,1,4,100,0.963181148748159
True,entropy,5.0,log2,1,4,200,0.9590784767515252
True,entropy,5.0,log2,1,4,400,0.9652219650746897
True,entropy,5.0,log2,1,4,600,0.9611192930780559
True,entropy,5.0,log2,2,2,10,0.9652009257311172
True,entropy,5.0,log2,2,2,50,0.963181148748159
True,entropy,5.0,log2,2,2,100,0.9652219650746897
True,entropy,5.0,log2,2,2,200,0.9652009257311172
True,entropy,5.0,log2,2,2,400,0.9652219650746895
True,entropy,5.0,log2,2,2,600,0.9672627814012202
True,entropy,5.0,log2,2,3,10,0.963181148748159
True,entropy,5.0,log2,2,3,50,0.9611192930780559
True,entropy,5.0,log2,2,3,100,0.9610982537344833
True,entropy,5.0,log2,2,3,200,0.9652219650746895
True,entropy,5.0,log2,2,3,400,0.9652009257311172
True,entropy,5.0,log2,2,3,600,0.9652219650746895
True,entropy,5.0,log2,2,4,10,0.963181148748159
True,entropy,5.0,log2,2,4,50,0.9611403324216283
True,entropy,5.0,log2,2,4,100,0.9631390700610141
True,entropy,5.0,log2,2,4,200,0.963181148748159
True,entropy,5.0,log2,2,4,400,0.9631601094045864
True,entropy,5.0,log2,2,4,600,0.9652009257311172
True,entropy,5.0,log2,3,2,10,0.9611192930780559
True,entropy,5.0,log2,3,2,50,0.9631390700610141
True,entropy,5.0,log2,3,2,100,0.9672627814012202
True,entropy,5.0,log2,3,2,200,0.9672627814012202
True,entropy,5.0,log2,3,2,400,0.9631601094045864
True,entropy,5.0,log2,3,2,600,0.9672627814012202
True,entropy,5.0,log2,3,3,10,0.961077214390911
True,entropy,5.0,log2,3,3,50,0.9610982537344835
True,entropy,5.0,log2,3,3,100,0.9652219650746895
True,entropy,5.0,log2,3,3,200,0.9631601094045864
True,entropy,5.0,log2,3,3,400,0.9652009257311172
True,entropy,5.0,log2,3,3,600,0.9652009257311172
True,entropy,5.0,log2,3,4,10,0.9672417420576478
True,entropy,5.0,log2,3,4,50,0.9631601094045866
True,entropy,5.0,log2,3,4,100,0.9652009257311172
True,entropy,5.0,log2,3,4,200,0.9652009257311172
True,entropy,5.0,log2,3,4,400,0.9652009257311172
True,entropy,5.0,log2,3,4,600,0.9652219650746895
True,entropy,5.0,log2,4,2,10,0.9631601094045864
True,entropy,5.0,log2,4,2,50,0.9672417420576478
True,entropy,5.0,log2,4,2,100,0.9693035977277509
True,entropy,5.0,log2,4,2,200,0.9693035977277509
True,entropy,5.0,log2,4,2,400,0.9652009257311172
True,entropy,5.0,log2,4,2,600,0.9672417420576478
True,entropy,5.0,log2,4,3,10,0.9488112770881548
True,entropy,5.0,log2,4,3,50,0.9672627814012202
True,entropy,5.0,log2,4,3,100,0.9631390700610141
True,entropy,5.0,log2,4,3,200,0.9693035977277509
True,entropy,5.0,log2,4,3,400,0.9631601094045864
True,entropy,5.0,log2,4,3,600,0.9652009257311172
True,entropy,5.0,log2,4,4,10,0.952892909741216
True,entropy,5.0,log2,4,4,50,0.9693035977277509
True,entropy,5.0,log2,4,4,100,0.9652009257311172
True,entropy,5.0,log2,4,4,200,0.961077214390911
True,entropy,5.0,log2,4,4,400,0.9652009257311172
True,entropy,5.0,log2,4,4,600,0.9652009257311172
True,entropy,10.0,auto,1,2,10,0.9610982537344835
True,entropy,10.0,auto,1,2,50,0.9549547654113191
True,entropy,10.0,auto,1,2,100,0.9570166210814222
True,entropy,10.0,auto,1,2,200,0.9611403324216283
True,entropy,10.0,auto,1,2,400,0.9570166210814222
True,entropy,10.0,auto,1,2,600,0.9590784767515252
True,entropy,10.0,auto,1,3,10,0.9611192930780559
True,entropy,10.0,auto,1,3,50,0.9569955817378497
True,entropy,10.0,auto,1,3,100,0.9590784767515252
